review_id,date,author,rating,item,aspect,aspect_detail,opinion,sentiment_score,aspect_sentiment,derived_sentiment,is_service_killer,visit_time_ai,original_text,owner_response
rev_31,03/22/2026 00:03:46,Jane Tam,5,General Food,Service,cafeteria style layout,convenient layout,0.7,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,Tempura,Tempura,self serve tempura,wide selection,0.8,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,Drinks,Service,self serve tempura and drinks section,wide selection,0.8,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,General Food,Value,Prices are pretty reasonable,pretty reasonable,0.7,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,General Food,Service,no tipping prompt,no tipping,0.8,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,General Food,Service,super clean,super clean,0.9,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_31,03/22/2026 00:03:46,Jane Tam,5,General Food,Service,lots of seating,lots of seating,0.8,Positive,Positive,False,Closing,We got the Beef Udon and the Nikutama Udon. Both were really tasty. I love the cafeteria style layout and being able to see the staff make the udon fresh. There's a self serve tempura and drinks section with a wide selection. Prices are pretty reasonable and I was impressed that there was no tipping prompt when we went to pay. The place is super clean with lots of seating. Excited to come back!,
rev_32,03/21/2026 23:14:10,Samuel S,4,Udon Noodles,Seimen,Udon was great. Great bounce and absorbed all the flavours in the soup,great bounce,0.8,Positive,Positive,False,Closing,"Udon was great. Great bounce and absorbed all the flavours in the soup. Knocking down one star because the tempura was pretty bad. Used to a light and airy batter with my tempura, but the one we got today was thicker and not too flavourful even with the dipping sauce.

Love the fast food cafeteria style concept. It was great trying it in Japan and loved that they brought it to Canada.",
rev_32,03/21/2026 23:14:10,Samuel S,4,Kake Broth,Yusen & Prep,absorbed all the flavours in the soup,great flavours,0.8,Positive,Positive,False,Closing,"Udon was great. Great bounce and absorbed all the flavours in the soup. Knocking down one star because the tempura was pretty bad. Used to a light and airy batter with my tempura, but the one we got today was thicker and not too flavourful even with the dipping sauce.

Love the fast food cafeteria style concept. It was great trying it in Japan and loved that they brought it to Canada.",
rev_32,03/21/2026 23:14:10,Samuel S,4,Tempura,Tempura,the tempura was pretty bad,pretty bad,-0.7,Negative,Negative,True,Closing,"Udon was great. Great bounce and absorbed all the flavours in the soup. Knocking down one star because the tempura was pretty bad. Used to a light and airy batter with my tempura, but the one we got today was thicker and not too flavourful even with the dipping sauce.

Love the fast food cafeteria style concept. It was great trying it in Japan and loved that they brought it to Canada.",
rev_32,03/21/2026 23:14:10,Samuel S,4,Tempura,Tempura,thicker and not too flavourful even with the dipping sauce,not flavourful,-0.6,Negative,Negative,True,Closing,"Udon was great. Great bounce and absorbed all the flavours in the soup. Knocking down one star because the tempura was pretty bad. Used to a light and airy batter with my tempura, but the one we got today was thicker and not too flavourful even with the dipping sauce.

Love the fast food cafeteria style concept. It was great trying it in Japan and loved that they brought it to Canada.",
rev_32,03/21/2026 23:14:10,Samuel S,4,General Food,Service,Love the fast food cafeteria style concept,love concept,0.9,Positive,Positive,False,Closing,"Udon was great. Great bounce and absorbed all the flavours in the soup. Knocking down one star because the tempura was pretty bad. Used to a light and airy batter with my tempura, but the one we got today was thicker and not too flavourful even with the dipping sauce.

Love the fast food cafeteria style concept. It was great trying it in Japan and loved that they brought it to Canada.",
rev_33,03/21/2026 01:32:45,Brian T,5,General Service,Service,The best & nicest owners,very nice,1.0,Positive,Positive,False,Opening,The best & nicest owners !! Come early before the udon sells out!!,
rev_33,03/21/2026 01:32:45,Brian T,5,Udon Noodles,Seimen,the udon sells out,sells out,0.5,Positive,Positive,False,Opening,The best & nicest owners !! Come early before the udon sells out!!,
rev_34,03/20/2026 21:39:10,Anna-Michelle Paderina,5,Udon Noodles,Seimen,noodles,amazing,1.0,Positive,Positive,False,Closing,Amazing 10/10 noodles and broth.,
rev_34,03/20/2026 21:39:10,Anna-Michelle Paderina,5,Kake Broth,Yusen & Prep,broth,amazing,1.0,Positive,Positive,False,Closing,Amazing 10/10 noodles and broth.,
rev_35,03/20/2026 15:41:00,Stanley C,5,Udon Noodles,Seimen,udon texture is not as chewy,not chewy,-0.5,Negative,Negative,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,Udon Noodles,Seimen,the taste is the same,same taste,0.8,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,Kake Broth,Yusen & Prep,Soup base is good,good soup,0.8,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,Shrimp Tempura,Tempura,The shrimp tempura is wonderful,wonderful tempura,0.9,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,General Service,Service,The staffs are friendly and welcoming,friendly staff,0.9,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,General Service,Service,Enough seats and didn’t have to wait long,no wait,0.8,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,General Service,Service,"Self serve cold water, sauces and utensils",self serve,0.5,Neutral,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,Udon Noodles,Value,Price is very reasonable for the udon,reasonable price,0.9,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_35,03/20/2026 15:41:00,Stanley C,5,General Service,Service,Nice and clean washrooms,clean washrooms,0.8,Positive,Positive,False,Mid-day,"First time I had this udon was the one in Hawaii about 13 years ago, loved it; have been waiting to see this in Toronto and it’s finally here. I don’t eat udon except for this restaurant. Drove all the way to downtown just for this. The taste is the same, however the udon texture is not as chewy. Soup base is good. The shrimp tempura is wonderful. The decoration and business model are pretty much the same as Hawaii. The staffs are friendly and welcoming. Enough seats and didn’t have to wait long. Self serve cold water, sauces and utensils. Price is very reasonable for the udon. They use hot water to warm up and clean the bowl before putting the udon in! Nice and clean washrooms. Hope they will open more in the Toronto area.",
rev_36,03/19/2026 22:07:20,Fiona,5,Udon Noodles,Seimen,udon texture,amazing texture,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,Udon Noodles,Seimen,perfectly chewy and fresh,perfectly chewy,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,Shrimp Tempura,Tempura,shrimp tempura,super crispy,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,Kake Broth,Yusen & Prep,soup,very comforting,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Food,Value,meal,feeling happy,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Service,Service,return area can get a bit messy,a bit messy,-0.5,Negative,Negative,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Service,Service,have to wait for staff to collect trays,have to wait,-0.5,Negative,Negative,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Service,Service,tables could be cleaned a bit more frequently,not frequent enough,-0.5,Negative,Negative,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Service,Service,long lines,long lines,-0.5,Negative,Negative,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_36,03/19/2026 22:07:20,Fiona,5,General Experience,Value,great experience,great experience,1.0,Positive,Positive,False,Closing,"I visited Margame Udon twice even before the grand opening, and I already fell in love with it!

The udon texture is amazing - perfectly chewy and fresh. The shrimp tempura is honestly the best - super crispy and so satisfying. The soup is also very comforting. I always leave feeling so happy after the meal. I’ve even recommended it to my colleagues, and they all loved it too!

I already loved this brand when I had it in Japan, so I was really excited to see it here.

Just a small suggestion - the return area can get a bit messy, and sometimes you have to wait for staff to collect trays before you can leave. Also, tables could be cleaned a bit more frequently, especially during busy times when there are long lines. It might help to have more staff focusing on cleaning.

Overall, still a great experience and I’ll definitely keep coming back!
- ̗̀ ( ˶'ᵕ'˶) ̖́-",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Udon Noodles,Seimen,the UDon is good,good quality,0.6,Positive,Positive,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Kake Broth,Yusen & Prep,the soup and the Donkatsu are leabing to the salty side,too salty,-0.4,Negative,Negative,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Curry Chicken,Yusen & Prep,The chicken is over done and dry,overcooked dry,-0.8,Negative,Negative,True,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Beef Udon,Seimen,It is ok,average quality,0.0,Neutral,Neutral,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Shrimp Tempura,Tempura,their deep fried shrimp and zucchini,crunchy juicy,0.9,Positive,Positive,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,Zucchini Tempura,Tempura,their deep fried shrimp and zucchini,crunchy juicy,0.9,Positive,Positive,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,General Food,Value,Overall it is fine; but not extraordinary,average experience,0.2,Neutral,Positive,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_37,03/19/2026 22:05:50,Alan Siu Kuen Wong,3,General Service,Service,The line is long but it is not a long wait because the turnover is very fast,fast turnover,0.7,Positive,Positive,False,Closing,"Honestly, the UDon is good; but the soup and the Donkatsu are leabing to the salty side. I have a curry chicken. The chicken is over done and dry. Overall it is fine; but not extraordinary. My wife has a beef UDon. It is ok. The surprise is their deep fried shrimp and zucchini. The outside is crunchy and the inside is still juicy These two are great.
The line is long but it is not a long wait because the turnover is very fast.",
rev_38,03/19/2026 20:09:44,Fare C (FAREvolution),2,General Food,Value,tray of food,not enough,0.0,Neutral,Neutral,False,Closing,"Experience is tilting.  This place isn’t a restaurant, more like a cafeteria.  People just steal and hold tables as soon as they walk in.  There you are standing with a tray of food looking for a seat after waiting in line for 15 mins or so.  Hopefully, they manage this problem soon.",
rev_38,03/19/2026 20:09:44,Fare C (FAREvolution),2,Service,Service,standing with a tray of food looking for a seat,very poor,-1.0,Negative,Negative,True,Closing,"Experience is tilting.  This place isn’t a restaurant, more like a cafeteria.  People just steal and hold tables as soon as they walk in.  There you are standing with a tray of food looking for a seat after waiting in line for 15 mins or so.  Hopefully, they manage this problem soon.",
rev_38,03/19/2026 20:09:44,Fare C (FAREvolution),2,Service,Service,waiting in line for 15 mins or so,too long,-0.8,Negative,Negative,True,Closing,"Experience is tilting.  This place isn’t a restaurant, more like a cafeteria.  People just steal and hold tables as soon as they walk in.  There you are standing with a tray of food looking for a seat after waiting in line for 15 mins or so.  Hopefully, they manage this problem soon.",
rev_38,03/19/2026 20:09:44,Fare C (FAREvolution),2,Service,Service,people steal and hold tables,very poor,-1.0,Negative,Negative,True,Closing,"Experience is tilting.  This place isn’t a restaurant, more like a cafeteria.  People just steal and hold tables as soon as they walk in.  There you are standing with a tray of food looking for a seat after waiting in line for 15 mins or so.  Hopefully, they manage this problem soon.",
rev_39,03/19/2026 16:10:56,Michelle Eats,5,General Food,Value,line up photos/video,no info,0.0,Neutral,Neutral,False,Mid-day,"Visited one day after soft opening and was trying to look for line up photos/video but didn't see much.

Plot twist there is a line and it's inside! A plus because it was really cold in Toronto.

From joining the line, ordering and getting our food, took -/+30mins!! I was glad the line moved quickly.

The concept is like ikea lol, order, pay, and grab a seat. The tempura, drinks, sauces, water, utensils is self serve.

The staff members are constantly cleaning tables but help customers find empty tables.

Affordable pricing compare to other udon joints. Would definitely return and try other dishes.

I got the kake and BK udon regular size, the kake is soupy and light, whereas the BK is more flavourful and kinda of gave dipping ramen.

For the tempura we got, shrimp, pumpkin, chicken, zucchini and karaage. Skip on the chicken tempura and just got the karaage, more flavourful and tender.",
rev_39,03/19/2026 16:10:56,Michelle Eats,5,General Service,Service,line inside,good thing,0.5,Positive,Positive,False,Mid-day,"Visited one day after soft opening and was trying to look for line up photos/video but didn't see much.

Plot twist there is a line and it's inside! A plus because it was really cold in Toronto.

From joining the line, ordering and getting our food, took -/+30mins!! I was glad the line moved quickly.

The concept is like ikea lol, order, pay, and grab a seat. The tempura, drinks, sauces, water, utensils is self serve.

The staff members are constantly cleaning tables but help customers find empty tables.

Affordable pricing compare to other udon joints. Would definitely return and try other dishes.

I got the kake and BK udon regular size, the kake is soupy and light, whereas the BK is more flavourful and kinda of gave dipping ramen.

For the tempura we got, shrimp, pumpkin, chicken, zucchini and karaage. Skip on the chicken tempura and just got the karaage, more flavourful and tender.",
rev_39,03/19/2026 16:10:56,Michelle Eats,5,General Service,Service,line moved quickly,quick service,0.8,Positive,Positive,False,Mid-day,"Visited one day after soft opening and was trying to look for line up photos/video but didn't see much.

Plot twist there is a line and it's inside! A plus because it was really cold in Toronto.

From joining the line, ordering and getting our food, took -/+30mins!! I was glad the line moved quickly.

The concept is like ikea lol, order, pay, and grab a seat. The tempura, drinks, sauces, water, utensils is self serve.

The staff members are constantly cleaning tables but help customers find empty tables.

Affordable pricing compare to other udon joints. Would definitely return and try other dishes.

I got the kake and BK udon regular size, the kake is soupy and light, whereas the BK is more flavourful and kinda of gave dipping ramen.

For the tempura we got, shrimp, pumpkin, chicken, zucchini and karaage. Skip on the chicken tempura and just got the karaage, more flavourful and tender.",
rev_39,03/19/2026 16:10:56,Michelle Eats,5,General Service,Service,staff members cleaning tables,clean tables,0.8,Positive,Positive,False,Mid-day,"Visited one day after soft opening and was trying to look for line up photos/video but didn't see much.

Plot twist there is a line and it's inside! A plus because it was really cold in Toronto.

From joining the line, ordering and getting our food, took -/+30mins!! I was glad the line moved quickly.

The concept is like ikea lol, order, pay, and grab a seat. The tempura, drinks, sauces, water, utensils is self serve.

The staff members are constantly cleaning tables but help customers find empty tables.

Affordable pricing compare to other udon joints. Would definitely return and try other dishes.

I got the kake and BK udon regular size, the kake is soupy and light, whereas the BK is more flavourful and kinda of gave dipping ramen.

For the tempura we got, shrimp, pumpkin, chicken, zucchini and karaage. Skip on the chicken tempura and just got the karaage, more flavourful and tender.",
